date,city
Gulfport,6/14/12
Bay St. Louis,6/8/12
Gulfport,5/29/12
Pass Christian,5/29/12
Tylertown,5/13/12
Gulfport,5/13/12
Tupelo,5/13/12
Corinth,5/13/12
Pearl,3/16/12
Marietta,3/13/12
Jackson,3/13/12
Clinton,1/12/12
Clinton,1/12/12
Madison,12/12/11
Clinton,12/12/11
Vicksburg,12/12/11
Clinton,10/25/11
Ellisville,10/19/11
McComb,10/19/11
Clinton,10/10/11
Gulfport,10/10/11
Tupelo,10/10/11
Senatobia,10/10/11
Clinton,10/10/11
Sumrall,8/21/11
Mississippi (central part),8/21/11
Collins/Prentis,8/21/11
Gulfport,7/17/11
Seminary,6/27/11
Starkville,5/12/11
Starkville,5/2/11
Ocean Springs,2/8/11
Vicksburg,1/31/11
Pearl,1/31/11
Brandon,1/31/11
McComb,1/5/11
Meridian (west of),1/5/11
Sardis,1/5/11
Tunica,11/21/10
Vicksburg,11/21/10
Vicksburg,11/21/10
Brandon,11/21/10
Olive Branch,11/21/10
Picayune,11/21/10
Clarksdale,8/24/10
Yazoo,6/23/10
Yazoo,6/23/10
Luka,6/3/10
Senatobia,5/12/10
Ocean Springs,5/12/10
Biloxi,4/13/10
Canton,4/13/10
Florence,8/24/10
Gautier,4/13/10
Ackerman,2/14/10
Tupelp,4/13/10
Heidelburg,2/14/10
Stringer,2/14/10
Louisville,12/12/09
Biloxi,12/12/09
Gulfport,12/12/09
Belmont,12/12/09
Flowood,12/12/09
Pass Christian,12/12/09
Grenada,8/27/09
Union,8/5/09
Woodville,8/5/09
Woodville,8/5/09
Vancleave,4/3/15
Southaven,8/5/09
Byram,8/5/09
Long Beach,6/9/09
Carson,6/9/09
Hernando,5/12/09
Sumrall,4/14/09
Kosciusko,8/5/09
Harrisville,4/14/09
Brandon,3/19/09
Byhaila,3/19/09
Ocean Springs,3/19/09
Gautier,3/19/09
Southaven,1/10/09
Collinsville,1/10/09
Jackson/Clinton,1/10/09
Batesville,1/10/09
Brandon,1/10/09
Laurel,1/10/09
Iuka,2/14/10
Meridian,10/31/08
Tupelo,10/31/08
Pass Christian,10/31/08
Laurel,8/12/08
Gulfport,8/12/08
Gloster,7/5/08
Purvis,6/12/08
Yazoo City,6/12/08
Olive Branch,6/12/08
Mt.Olive,8/12/08
Vicksburg,6/12/08
Amory,5/12/09
Carriere,4/17/08
Carriere,3/31/08
Jackson,4/17/08
Gulfport,3/4/08
Gulfport,2/14/08
Carriere,1/21/08
Hattiesburg,6/12/08
Benton,10/31/08
Sandy Hook,6/12/08
Sandy Hook,6/12/08
Biloxi,11/28/07
Gulfport,3/4/08
Sumrall,11/28/07
Pass Christian,11/28/07
VanCleave,11/28/07
Poplarville,11/28/07
Poplarville,10/8/07
Byhalia,10/8/07
Greenwood,10/8/07
Greenville,8/7/07
Pascagoula,8/7/07
Hernando,6/12/07
Lancaster (UK/England).,6/12/07
McComb,4/27/07
Greenwood,4/27/07
,4/27/07
Paris,8/7/07
Summit,2/1/07
Greenwood,2/1/07
Tupelo,2/1/07
Marks,1/5/11
Columbus,4/27/07
Walls,2/1/07
Lucedale,12/14/06
Hattiesburg,12/7/06
Hattiesburg,12/7/06
Vancleave,12/7/06
Olive Branch,10/30/06
Corinth,10/30/06
Water Valley,10/30/06
Vancleave,10/30/06
D'lberville,10/30/06
Arlington,10/10/14
Eupora,7/16/06
Soso,3/19/09
Starkville,5/15/06
Carriere,3/11/06
Macon,3/11/06
Brandon,3/11/06
Collinsville,3/11/06
Meadville,3/11/06
Mendenhall,2/14/06
?,2/14/06
Columbia,2/14/06
Puckett,11/21/10
Starkville,11/3/05
Natchez,12/16/05
Florence/Vicksburg,10/11/05
Meadville,10/11/05
Mississippi (in flight; near delta of Mississippi River),10/20/05
Meridian,10/11/05
Newton,9/2/05
Starkville,9/2/05
Lucedale,9/2/05
Horn Lake,9/2/05
Gulfport,5/11/05
Columbia,5/11/05
Columbia,5/11/05
Canton,5/11/05
Hernando (the outskirts),4/16/05
Biloxi,4/16/05
Horn Lake,6/9/09
Bruce,2/22/05
Long Beach,1/11/05
Tremont,12/14/04
Biloxi,12/14/04
Vancleave,11/21/10
Purvis,11/2/04
Picayune,10/27/04
Ridgeland,10/11/05
Natchez,9/29/04
Long Beach,9/9/04
Ridgeland,8/11/04
Clinton,9/29/04
Steens,2/1/07
Steens,2/1/07
Brandon,6/4/04
Cleveland,5/10/04
Jackson,5/4/04
Pascagoula,1/5/11
Black Zion,5/24/05
Laurel,3/29/04
Meridian,7/8/04
Jackson,4/27/07
Jackson,3/9/04
Biloxi,1/17/04
Olive Branch,10/30/06
Shannon,1/17/04
Morton,12/19/03
Pascagoula,12/19/03
Belzoni,12/19/03
Jackson,12/9/03
Georgetown,11/26/03
Hattiesburg,12/12/09
Gulfport,11/26/03
Pass Christian,11/8/03
Horn Lake,11/8/03
Amory,1/19/05
Carthage,6/18/03
Starkville,4/22/03
Biloxi,3/21/03
Vancleave,3/21/03
Fayette,8/15/14
Olive Branch,12/23/02
Biloxi,10/15/02
Lake Center,10/15/02
Flowood,9/29/04
Hermantown,11/16/02
Clinton,7/26/02
Tupelo,6/12/02
Pontotoc,1/29/02
Long Beach,1/29/02
Pontotoc,2/22/02
Pontotoc,1/11/02
Clinton,1/11/02
Vicksburg,11/20/01
Philiadelphia,11/20/01
Gulfport,11/20/01
Clinton,1/29/02
Columbia,11/20/01
Jackson,10/12/01
Madison,8/11/17
Hattiesburg,8/5/01
Durant,4/27/04
Ellisville,2/8/05
Tupelo,6/20/05
Byhalia,10/12/01
Pascagoula,8/5/01
Vicksburg,8/5/01
Horn Island,12/5/01
Indianola,8/5/01
Jackson,4/1/01
Pontotoc,3/16/01
Lucedale,3/16/01
Pontotoc,3/16/01
Long Beach,3/6/01
Como,2/18/01
Toomsuba,1/3/01
Brandon,11/20/01
Ellisville,4/1/01
Kiln,12/2/00
Pearl,5/24/05
Tupelo,9/17/00
Greensville,1/11/02
White Oak,12/2/00
Noxapater,1/11/02
Starkville,8/19/00
"Tylertown, MS/Memphis,TN",3/4/08
Tupelo,7/11/00
Caarthage,7/4/12
Olive Branch (Desoto City) (5 mi. S of Memphis),4/1/00
Tupelo,2/23/00
Sumrall,11/23/99
Sumrall,11/23/99
Jackson,11/23/99
Meridian Navel Air Station,11/23/99
N State St,9/6/02
Laurel,11/2/99
Petal,11/2/99
Florence,11/2/99
Vicksburg,10/19/99
Hattiesburg,10/2/99
Gulfport,9/12/99
Mississippi (location unknown),9/17/03
Tupelo,6/23/99
Natchez,4/26/99
Jackson,4/2/99
Lumberton,6/23/99
Natchez,4/2/99
Grenada,2/16/99
Brookhaven,2/16/99
Oxford,11/19/98
Jackson,11/28/07
Waveland,4/2/99
Pontoto/Thaxton (between),4/26/99
Sebastopol,2/28/13
Nettleton,4/27/07
Southaven,6/18/98
Ripley,8/5/01
Gulfport,7/23/00
Gulfport,12/2/00
Perkinston,5/13/12
"Hwy. 15 (S)/Hwy. 72 intersection, 1 mi. E of)",2/16/00
Pascagula,4/1/01
Kosciusko,5/2/03
Meridian,11/2/99
Clinton,9/17/03
Keesler AFB,9/19/02
Meridian,5/24/05
Sunflower,4/17/08
Vaiden,10/30/06
Enterprise,11/2/99
Lucedale,5/15/13
Tylertown/McComb (between; on Hwy. 98 ),6/12/08
Raymond,12/7/06
Pascagoula (approximate),10/2/99
Sturgis,4/9/04
Topton,9/2/05
Long Beach,1/28/99
Clarksdale,3/21/03
Florence,11/20/02
Magnolia,6/18/04
Mississippi (rural; location unspecified),12/16/05
Mendenhall,7/14/17
Mt. Olive,6/12/08
Columbus,5/9/03
Canton,10/15/03
Vancleave,11/21/10
Tupelo,7/23/00
Tupelo,10/15/03
Quitman,3/2/04
Tupelo,7/7/17
Clinton,11/8/03
Carrollton,12/7/06
McNeill,8/7/07
Itta Bena,11/4/02
Richton,3/21/03
Jackson,6/12/08
Meridian,6/24/16
Brandon (outside Jackson),2/27/00
Washington County (rural),3/19/09
Pearlington,12/12/13
Pearlington,12/12/13
Carnes,4/25/02
Water Valley,5/11/05
Hattiesburg,7/16/06
Florence,3/9/04
Sanderville,12/7/06
Gulfport,10/23/13
Gautier,3/4/08
Gulfport,10/23/13
Mississippi (rural),10/23/13
Escawtawpa,10/8/07
Jackson,9/13/02
"Jones/Jasper Co. line, Hwy.15N",9/13/02
Jackson,4/16/05
Biloxi,3/19/09
Tinsley,9/24/12
Yazoo City,10/20/05
Yazoo City,6/12/02
Hattiesburg,6/12/08
Hattiesburg,6/12/08
Belzoni,4/26/99
South  Hattisburg,12/20/12
Chunky,5/27/03
Pass Christian,3/19/02
Pine City,1/11/02
Webb,6/18/04
Natchez,7/16/03
Batesville,6/12/08
Grenada,7/4/12
Tupelo,7/23/00
Hancock County,6/24/15
Hattiesburg,12/3/04
Carthage,4/13/10
Jackson,10/31/03
Jackson,12/2/00
Tula,2/7/14
Pascagoula,6/1/16
Tupelo,7/23/00
Moss Point,1/17/04
Ocean Springs,2/22/05
Tupelo,7/29/00
Bilxoi,7/1/02
Gautier,7/11/00
Pearl,1/17/04
Philadelphia,11/3/05
Columbus,5/12/11
Mississippi (rural; hitchhiking),8/12/08
Bentonia,1/10/09
Gulfport,3/21/03
Biloxi,11/17/99
Laurel,4/28/01
Tupelo,7/23/00
Okolona,7/23/00
Greenville,2/14/06
Bay St. Louis,3/2/04
Booneville,7/23/00
Philadelphia,6/12/08
Crowder,1/21/08
Booneville,7/5/99
Raymond,10/12/01
Columbia,2/16/00
